pergunta,resposta,id,data
Vcs n entregam em Rondonópolis MT?,"Olá, tudo bem? Por aqui não temos todas as informações sobre sua solicitação, mas vamos te ajudar a entrar em contato com a equipe responsável. Basta acessar o site https://www.mercadolivre.com.br/ajuda e selecionar as opções de acordo com sua situação ou clicar em ""Fale Conosco"" para entrar em contato com o atendimento. Também é possível acessar por meio do app Mercado Livre: no menu de opções, selecione ""Ajuda"" Clique em Fale Conosco Em breve você receberá retorno. Ficamos à disposição!",MLB15763505,27/10/2025
"Olá, fiz a compra e não tenho certeza da voltagem que escolhi. preciso que seja 127v. por favor, entre em contato comigo","Olá, tudo bem? Após a confirmação da compra, é possível consultar os detalhes acessando o aplicativo ou site do Mercado Livre. Basta entrar na sua conta, ir até a aba ""Minhas compras"", selecionar o pedido e, em seguida, tocar em ""Detalhe da compra"". Caso não consiga localizar a informação, você pode entrar em contato com o time de atendimento. Para isso, acesse o site www.mercadolivre.com.br/ajuda e siga as opções conforme sua necessidade, ou clique em ""Fale Conosco"". Ficamos à disposição!",MLB15763505,20/10/2025
"Efetuei uma compra do freezer horizontal 295 branco, porém não me lembro de ter marcado a voltagem 127.","Olá, tudo bem? Após a confirmação da compra, é possível consultar os detalhes acessando o aplicativo ou site do Mercado Livre. Basta entrar na sua conta, ir até a aba ""Minhas compras"", selecionar o pedido e, em seguida, tocar em ""Detalhe da compra"". Caso não consiga localizar a informação, você pode entrar em contato com o time de atendimento. Para isso, acesse o site www.mercadolivre.com.br/ajuda e siga as opções conforme sua necessidade, ou clique em ""Fale Conosco"". Ficamos à disposição!",MLB15763505,18/10/2025
Como consigo o contato do vendedor?,"Olá, tudo bem? Estamos aqui para te ajudar! Pode, por favor, nos dar mais detalhes sobre a sua dúvida? Aguardamos seu retorno.",MLB15763505,18/10/2025
"Olá.bom dia efetuei uma compra de um freezer porém não me lembro de ter colocado a voltagem, minha voltagem é 127","Olá, tudo bem? Após a confirmação da compra, é possível consultar os detalhes acessando o aplicativo ou site do Mercado Livre. Basta entrar na sua conta, ir até a aba ""Minhas compras"", selecionar o pedido e, em seguida, tocar em ""Detalhe da compra"". Caso não consiga localizar a informação, você pode entrar em contato com o time de atendimento. Para isso, acesse o site www.mercadolivre.com.br/ajuda e siga as opções conforme sua necessidade, ou clique em ""Fale Conosco"". Ficamos à disposição!",MLB15763505,18/10/2025
"Boa tarde, comprei um freezer neste momento e não me lembro de ter selecionado a voltagem do freezer, teria como conferi","Olá, tudo bem? Após a confirmação da compra, é possível consultar os detalhes acessando o aplicativo ou site do Mercado Livre. Basta entrar na sua conta, ir até a aba ""Minhas compras"", selecionar o pedido e, em seguida, tocar em ""Detalhe da compra"". Caso não consiga localizar a informação, você pode entrar em contato com o time de atendimento. Para isso, acesse o site www.mercadolivre.com.br/ajuda e siga as opções conforme sua necessidade, ou clique em ""Fale Conosco"". Ficamos à disposição!",MLB15763505,14/10/2025
Vc tem algum inverter? Me envia o link ? Electrolux ou Philco?,"Olá, tudo bem? Sim, temos o freezer com inverte, acesse o link: https://www.mercadolivre.com.br/freezer-vertical-fei19-162l-inverter-branco-electrolux/p/MLB39456352?has_official_store=false&highlight=true&pdp_filters=official_store%3A2707&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=1&type=product&tracking_id=9b486ff9-129f-4fef-b035-892d463e3b56&wid=MLB3845188981&sid=search . Não deixe de comprar hoje mesmo esse maravilhoso produto por um preço excelente. Aguardamos sua compra e estamos à disposição!",MLB15763505,13/10/2025
Boa noite. Tem garantia?,"Olá, tudo bem? O prazo do Compra Garantida, que é a garantia fornecida pelo Mercado Livre, é de 30 dias e pelo fabricante é de 12 meses. Aguardamos as suas compras e ficamos sempre à disposição!",MLB15763505,13/10/2025
Boa noite. Possui garantia e nota fiscal? Ele é inverter? Não tem lâmpada né amigo?,"Olá, tudo bem? O produto possui garantia de 12 meses pelo fabricante e também vem com nota fiscal. Este freezer não é do tipo inverter e, de fato, não vem com lâmpada. Aguardamos sua compra e permanecemos à disposição!",MLB15763505,13/10/2025
Comporta bandeijas vazadas para congelamento de paes 60 cm comprimento por 40 de largura?,"Olá, tudo bem? Sim, já que as dimensões são: 1.12 m de largura, 85 cm de altura e 68 cm de profundidade. Aguardamos sua compra e permanecemos à disposição!",MLB15763505,12/10/2025
"Certo, minha dúvida é por conta do ressalto onde fica o motor.","Olá, tudo bem? Todos os freezers horizontais, incluindo o Midea 295L, possuem um ressalto na parte interna inferior para acomodar o motor (compressor). Essa característica é normal e faz parte da estrutura do aparelho. Aguardamos sua compra e permanecemos à disposição!",MLB15763505,12/10/2025
Boa tarde você tem esse freezer Midea de duas portas e qual a garantia dele,"Olá, tudo bem? Sim, temos esse outro modelo que é 2 portas, acesse o link: https://www.mercadolivre.com.br/freezer-horizontal-2-portas-362l-3-em-1-branco-midea/p/MLB40343206?has_official_store=false&highlight=true&pdp_filters=official_store%3A2707&headerTopBrand=true#polycard_client=search-nordic&search_layout=grid&position=8&type=product&tracking_id=27f7e2d7-b397-4e48-b9ca-f96a48bfe5b5&wid=MLB5745041272&sid=search . Não deixe de comprar hoje mesmo esse maravilhoso produto por um preço excelente. Aguardamos sua compra e estamos à disposição!",MLB15763505,09/10/2025
Eles nao sabe aonde esta o caminhao e nem a posicao para entrega na portaria nao pode fica esta muito dificil dessa vez preciso trabalhar,"Olá, tudo bem? Compreendemos a sua solicitação. Orientamos que contate a nossa equipe especializada. Basta acessar o site https://www.mercadolivre.com.br/ajuda e selecionar as opções de acordo com sua situação ou clicar em ""Fale Conosco"" para entrar em contato com o atendimento. Também é possível acessar por meio do app Mercado Livre: no menu de opções, selecione ""Ajuda"" Clique em Fale Conosco Em breve você receberá retorno. Ficamos à disposição!",MLB15763505,10/07/2025
Tem alguem preciso trabalhar,"Olá, tudo bem? Compreendemos a sua situação e queremos garantir que você receba o suporte adequado. Neste caso, a equipe responsável é quem pode te ajudar diretamente, para entrar em contato, basta seguir os passos: Acesse o app No menu de opções, selecione ""Ajuda"" Clique em “Fale Conosco” Em breve você receberá retorno. Ficamos à disposição!",MLB15763505,10/07/2025
Ja fiz estou desde de manha aguardando sempre fiz compra pelo mercado livre e no dia da entrega me passa o horario so esse que estou com problema,"Olá, tudo bem? Você precisa entrar em contato com a equipe de especialistas. Para isso: Acesse o app No menu de opções, selecione ""Ajuda"" Clique em “Fale Conosco” Em breve você receberá retorno. Ficamos à disposição.",MLB15763505,10/07/2025
Tem algum vendedor que possa me ajudar a localizar minha mercadoria,"Olá, tudo bem? Nesse caso, poderá seguir com o rastreamento do seu pedido. Para rastrear o seu produto, basta seguir o passo a passo: Acesse sua conta Mercado Livre Clique em Compras Encontre a compra referente opção ""Ver Detalhes"" Acessar a compra 3 pontinhos (No canto direito) Clique na opção ""Detalhes do Envio"" Nesta tela você verá todas as etapas do envio. Estamos à disposição!",MLB15763505,10/07/2025
"Olá, bom dia! Fiz a compra do freezer, mas a compra foi cancelada sem explicações, gostaria de saber o motivo","Olá, tudo bem? Por aqui não temos todas as informações sobre sua solicitação, mas vamos te ajudar a entrar em contato com a equipe responsável. Basta acessar o site https://www.mercadolivre.com.br/ajuda e selecionar as opções de acordo com sua situação ou clicar em ""Fale Conosco"" para entrar em contato com o atendimento. Também é possível acessar por meio do app Mercado Livre: no menu de opções, selecione ""Ajuda"" Clique em Fale Conosco Em breve você receberá retorno. Ficamos à disposição!",MLB15763505,29/06/2025
Como entro em contato com vocês? Acho que teve um problema com o pagamento que fiz,"Olá, tudo bem? Por aqui não temos todas as informações sobre sua solicitação, mas vamos te ajudar a entrar em contato com a equipe responsável. Basta acessar o site https://www.mercadolivre.com.br/ajuda e selecionar as opções de acordo com sua situação ou clicar em ""Fale Conosco"" para entrar em contato com o atendimento. Também é possível acessar por meio do app Mercado Livre: no menu de opções, selecione ""Ajuda"" Clique em Fale Conosco Em breve você receberá retorno. Ficamos à disposição!",MLB15763505,25/05/2025
Bom dia. Sobre a garantia do equipamento é de quanto tempo? Não estou falando de garantia extendida.,"Olá, tudo bem? O prazo do Compra Garantida, que é a garantia fornecida pelo Mercado Livre, é de 30 dias e pelo fabricante é de 12 meses. Aguardamos as suas compras e ficamos sempre à disposição!",MLB15763505,25/05/2025
Qual prazo de entrega 86390000,"Olá, tudo bem? O prazo de entrega pode variar de acordo com o endereço informado. Para calcular o prazo correto de entrega, é só digitar o CEP no campo ""Calcular o prazo de entrega"" próximo ao botão comprar. Aguardamos sua compra e permanecemos à disposição!",MLB15763505,22/05/2025
Qual a potência do transformador devo usar para poder usar esse freezer 220v na tomada 110v? (comprei com vc tem 6 dias),"Olá, tudo bem? Não recomendamos que utilize transformador nesse item. Pedimos que nos contate agora mesmo através do campo de mensagens, pois assim conseguimos dar mais detalhes sobre o seu pedido. Basta acessar na sua conta Mercado Livre: Compras Compra do Freezer Horizontal Midea 295l Branco 127v Mensagens. Ficamos à disposição!",MLB15763505,21/05/2025
Qual a potência em Watts do motor?,"Olá, tudo bem? Este lindo freezer possui potência de 140 W. Aguardamos sua compra e permanecemos à disposição!",MLB15763505,21/05/2025
Bom dia a serpentina é de metal ou de cobre,"Olá, tudo bem? Como somos os vendedores dos produtos, as informações que compartilhamos em nossas publicações são as que os fabricantes possuem, no entanto, a informação solicitada não é disponibilizada no site oficial do fornecedor do produto. Mas entendemos a importância e pedimos que continue acompanhando, caso surja alguma atualização, adicionaremos no anúncio! Ficamos à disposição!",MLB15763505,20/05/2025
"boa noite, tem este freezer com a funçao inverter","Olá, tudo bem? No momento não temos esse maravilhoso freezer com a função inverter, mas acompanhe nossa loja: https://lista.mercadolivre.com.br/loja/mercado-livre/freezer-horizontal-midea-295l-branco-127v-inverter?sb=storefront_url#D[A:Freezer%20Horizontal%20Midea%20295l%20Branco%20127V%20inverter] . Estamos recebendo novos produtos todas as semanas. Acompanhe as novidades e qualquer dúvida, ficamos à disposição!",MLB15763505,15/05/2025
Serve para cerveja?,"Olá, tudo bem? Sim, esse freezer serve para colocar cerveja. Com quatro funções diferentes, ele atende às necessidades de resfriar, conservar e congelar com praticidade e eficiência. É equipado com termostato externo e nove opções de temperatura, permite o ajuste preciso conforme a necessidade. Aguardamos sua compra e permanecemos à disposição!",MLB15763505,11/05/2025
Qual o valor do frete para Feijó acre,"Olá, tudo bem? Você pode calcular o valor do frete e o tempo estimado de entrega na página do anúncio digitando o CEP em ""Calcular o prazo de entrega"", que fica próximo ao botão ""comprar agora"" em azul. Aguardamos sua compra e permanecemos à disposição!",MLB15763505,08/05/2025
"Tem freezer 200l, ??","Olá! No momento, não temos um freezer com capacidade de 200 litros disponível. Este modelo que temos é o Freezer Horizontal Electrolux de 314 litros. Se preferir, posso sugerir outros produtos similares que possam atender às suas necessidades. Explore nossa loja para mais opções!",MLB52163096,27/11/2025
Dentro e forado com plástico ou zinco,Olá! O revestimento interno do Freezer Horizontal Electrolux HI330 (314 L) é em chapa metálica de alta qualidade com proteção superficial.,MLB52163096,26/11/2025
Ele é degelo ?,"Olá! O Freezer Horizontal Electrolux HI330 requer degelo manual, ou seja, ele não é frost&#8209;free automático. Equipe do CB",MLB52163096,12/11/2025
qual o consumo?,Olá! O consumo médio do Freezer&#8239;Horizontal&#8239;Electrolux&#8239;314&#8239;L&#8239;Inverter (HI330) é de aproximadamente 390 kWh/mês. Equipe do CB.,MLB52163096,13/11/2025
Quanto custa o frete p 07273160,Vou verificar com a transportadora,MLB54214850,28/11/2025
