texto,nota,id,data
"Interruptor lindo! muito fácil de manusear, só baixar o app e logar na alexa que a casa fica totalmente automatizada. Amei minha compra!.",5,MLB29308489,12 out. 2025
,5,MLB29308489,26 out. 2025
"Produto conforme descrito, ainda não instalei mas me parece ser muito bom.",5,MLB29308489,26 nov. 2025
"O produto é bom, recomendo, serve também em android e apple, é compatível com tuya e smartlife.",5,MLB29308489,26 nov. 2025
"É elogiado pela sua qualidade e facilidade de instalação, especialmente com integração a assistentes virtuais como Alexa. A recomendação é forte, com muitos destacando a satisfação com o desempenho e a intenção de adquirir mais unidades.",5,MLB29308489,20 nov. 2025
"Praticamente plug play funciona muito bem com alexa! apenas tome cuidado para não instalar muito longe do roteador, senão ele não funciona mesmo. Não precisa ser perto da alexa precisa ser perto do roteador.",5,MLB29308489,28 nov. 2025
"Produto de ótima qualidade,instalado e testado até o momento funcionando perfeitamente! recomendo.",5,MLB38635161,09 abr. 2025
"Ótimo produto,!! recomendo.",5,MLB38635161,21 abr. 2025
,5,MLB38635161,26 mai. 2025
"Ótimo produto eu ja uso a tempo, e tambem indico a meus clientes. E muito bom para colocar em paralelo por dispensar a necessidade de fio além de ser compativel com outras marcas ultilizando o proprio aplicativo.",5,MLB38635161,06 ago. 2025
"Valeu apena cada centavo, pois deu um up no como instalado. Fácil de instalar.",5,MLB38635161,25 ago. 2025
Muito bonita.,5,MLB38635161,05 out. 2025
"Otimo produto, funciona bem, aplicativo funciona fora de casa e da pra ligar a luz em qualquer lugar que esteja. Super recomendo!.",5,MLB38635161,21 out. 2025
"Designer bonito, só falta estalar para ver se tem um bom funcionamento.",5,MLB38635161,12 nov. 2025
,5,MLB38635161,13 nov. 2025
,5,MLB38635161,23 nov. 2025
"Perfeito!!! fácil de instalar, mas precisa ter o fio do neutro, o que não foi problema aqui pois eu tenho fiação de tomada que passa no mesmo conduíte. Substituí facilmente os interruptores manuais antigos. Bonito, brilhante, leds configuráveis. Integrei facilmente com a alexa, além de poder utilizar nos botões, mesmo sem a integração. Recomendo!!! comprei mais de um, já todos instalados.",5,MLB38635161,30 nov. 2025
"Perfeito, comprarei outras unidades.",5,MLB38635161,11 nov. 2025
"É elogiado pela facilidade de instalação e funcionamento perfeito, além de um design atraente. A integração com a Alexa e a capacidade de controlar remotamente as luzes são características destacadas. A qualidade do produto é frequentemente mencionada, tornandoo uma escolha confiável para automação residencial.",5,MLB38635161,20 nov. 2025
Excelente qualidade super indico!!!.,5,MLB38635161,27 mai. 2024
A luz fica trêmula.,1,MLB27090789,31 mar. 2025
Eu acho que solicitei para maquina de lavar. E esta escrito ar condicionado.,5,MLB27090789,17 mar. 2024
Tudo dentro dos conformes.,5,MLB46346365,08 out. 2025
Bom demais!.,5,MLB46346365,11 out. 2025
Muito bonito e fácil instalar.,5,MLB46346365,13 out. 2025
Linda demais 👏.,5,MLB46346365,23 out. 2025
"Ok, espero que aguente as quedas de energia aqui do bairro.",5,MLB46346365,24 out. 2025
Ótimo.,5,MLB46346365,31 out. 2025
Muito bom.,5,MLB46346365,01 nov. 2025
Show. Prq quem tem conhecimento é facil de instalar e configurar.,5,MLB46346365,04 nov. 2025
Ótimo produto.,5,MLB46346365,04 nov. 2025
Produto top.,5,MLB46346365,21 nov. 2025
Produto muito elegante.,5,MLB46346365,02 set. 2025
Ótima qualidade e também fácil instalação. Pode comprar sem medo.,5,MLB46346365,25 out. 2025
"O produto é elogiado pela facilidade de instalação e configuração, além de atender plenamente às necessidades dos usuários. Destacase também pelo design discreto e pela compatibilidade perfeita com assistentes virtuais como Alexa.",5,MLB46346365,20 nov. 2025
"Achei muito bonito e tem um design diferente da maioria dos que vemos por aí. Tem as bordas cinzas e a frente é preto fosco, dando a impressão de um produto premium. O touch dele funciona sempre, e mesmo no escuro não incomoda quem curte dormir no breu. E fiquem atentos, pois esse modelo precisa do fio neutro para funcionar. Está mais que aprovado.",5,MLB46346365,11 mar. 2025
Não funciona direito quanto se tenta ligar. Precisa dar um tapa forte para que ative. Ao desligar é normal.,3,MLB34013342,30 abr. 2025
Ótima qualidade recomendo.,5,MLB34013342,23 mai. 2025
Produti certinho. Gostei. Comprei p colocar em uma cabeceira estofada. Ficou bom.,5,MLB34013342,30 set. 2025
Gostei muito.,5,MLB41203817,09 out. 2025
Lindo e muito bom! acabamento em vidro! adorei.,5,MLB36599565,17 abr. 2024
Excelente produto.,5,MLB36599565,07 jun. 2024
Bom produto.,5,MLB47462218,12 out. 2025
"Produto muito bom, prático de usar, recomendo.",5,MLB47462218,12 out. 2025
Parece ser um pouco frágil.,5,MLB47462218,22 out. 2025
Bem básico mesmo mas funcionou e ainda funciona.,5,MLB47462218,22 out. 2025
Bom.,4,MLB47462218,27 out. 2025
"Muito bom, valeu a pena. Recomendo!.",5,MLB47462218,07 nov. 2025
Ótimo. Atendeu a necessidade!.,5,MLB47462218,11 nov. 2025
Produto ótimo.,5,MLB47462218,12 nov. 2025
Um pouco fragil.,4,MLB47462218,13 nov. 2025
Muito bom recomendo.,5,MLB47462218,24 nov. 2025
"A tomadinha do meu abotoar tinha quebrado, troquei por essa e nu c amais deu problema! muito bom!.",5,MLB47462218,15 jul. 2023
Exatamente custo x benefício.,5,MLB47462218,05 jul. 2025
Funciona perfeitamente. Instalação simples.,5,MLB47462218,15 set. 2025
"O kit de interruptores é considerado prático e funcional, com muitos usuários satisfeitos com seu desempenho. No entanto, há preocupações sobre a fragilidade do produto, com relatos de superaquecimento e derretimento. Apesar disso, o produto é recomendado por sua praticidade.",5,MLB47462218,20 nov. 2025
Exatamente como anunciado.,5,MLB47462218,02 out. 2025
Excelente.,5,MLB42305819,04 mai. 2025
Atendeu a espectativa.,5,MLB42305819,22 set. 2025
Muito boa.,5,MLB42305819,30 set. 2025
Muito bom.,5,MLB42305819,04 out. 2025
Top.,5,MLB42305819,04 out. 2025
Bom preço e bom produto eu indico.,4,MLB42305819,09 out. 2025
Otimo.,5,MLB42305819,21 out. 2025
Bom.,5,MLB42305819,02 nov. 2025
Ok.,4,MLB42305819,15 nov. 2025
Ótimo recomendo acabamento de primeira.,5,MLB42305819,23 nov. 2025
Muito bom.,5,MLB42305819,24 nov. 2025
Muito bom.,5,MLB42305819,24 abr. 2025
Funcionou perfeitamente.,5,MLB42305819,25 nov. 2025
"O dimmer é elogiado por seu funcionamento perfeito e construção de qualidade. O acabamento é considerado de primeira, destacandose pela recomendação positiva.",5,MLB42305819,20 nov. 2025
"Top , funciona perfeitamente , eu recomendo.",5,MLB42305819,24 nov. 2025
"O dispositivo é elogiado pela qualidade de som incrível e design moderno, especialmente na cor azul vibrante. A conectividade com outros produtos da Apple é destacada como perfeita, tornandoo uma excelente escolha para quem já está no ecossistema da marca. Além disso, o HomePod Mini é apreciado por sua funcionalidade excepcional e integração prática com acessórios conectados ao HomeKit.",5,MLB18611526,20 nov. 2025
"O produto é muito bom. Tem qualidade muito boa de som. Claro que não tem um som de home theater. É perfeito se você já está no mundo apple. Você precisa ter pelo menos um iphone ou ipad para poder usar, e melhor ainda se tem uma apple tv. O aúdio da siri é muito bom. Só que pra usar, vc precisa saber pelo menos um pouco de inglês. Eu chego em casa, peço pra siri tocar algo e funciona muito bem. Fácil e prático de usar.",5,MLB18611526,25 nov. 2021
"O dispositivo é elogiado pela qualidade de som incrível e design moderno, especialmente na cor azul vibrante. A conectividade com outros produtos da Apple é destacada como perfeita, tornandoo uma excelente escolha para quem já está no ecossistema da marca. Além disso, o HomePod Mini é apreciado por sua funcionalidade excepcional e integração prática com acessórios conectados ao HomeKit.",5,MLB16598734,20 nov. 2025
"O produto é muito bom. Tem qualidade muito boa de som. Claro que não tem um som de home theater. É perfeito se você já está no mundo apple. Você precisa ter pelo menos um iphone ou ipad para poder usar, e melhor ainda se tem uma apple tv. O aúdio da siri é muito bom. Só que pra usar, vc precisa saber pelo menos um pouco de inglês. Eu chego em casa, peço pra siri tocar algo e funciona muito bem. Fácil e prático de usar.",5,MLB16598734,25 nov. 2021
"O dispositivo é elogiado pela qualidade de som incrível e design moderno, especialmente na cor azul vibrante. A conectividade com outros produtos da Apple é destacada como perfeita, tornandoo uma excelente escolha para quem já está no ecossistema da marca. Além disso, o HomePod Mini é apreciado por sua funcionalidade excepcional e integração prática com acessórios conectados ao HomeKit.",5,MLB18611527,20 nov. 2025
"O produto é muito bom. Tem qualidade muito boa de som. Claro que não tem um som de home theater. É perfeito se você já está no mundo apple. Você precisa ter pelo menos um iphone ou ipad para poder usar, e melhor ainda se tem uma apple tv. O aúdio da siri é muito bom. Só que pra usar, vc precisa saber pelo menos um pouco de inglês. Eu chego em casa, peço pra siri tocar algo e funciona muito bem. Fácil e prático de usar.",5,MLB18611527,25 nov. 2021
"O dispositivo é elogiado pela qualidade de som incrível e design moderno, especialmente na cor azul vibrante. A conectividade com outros produtos da Apple é destacada como perfeita, tornandoo uma excelente escolha para quem já está no ecossistema da marca. Além disso, o HomePod Mini é apreciado por sua funcionalidade excepcional e integração prática com acessórios conectados ao HomeKit.",5,MLB16598733,20 nov. 2025
"O produto é muito bom. Tem qualidade muito boa de som. Claro que não tem um som de home theater. É perfeito se você já está no mundo apple. Você precisa ter pelo menos um iphone ou ipad para poder usar, e melhor ainda se tem uma apple tv. O aúdio da siri é muito bom. Só que pra usar, vc precisa saber pelo menos um pouco de inglês. Eu chego em casa, peço pra siri tocar algo e funciona muito bem. Fácil e prático de usar.",5,MLB16598733,25 nov. 2021
"O dispositivo é elogiado pela qualidade de som incrível e design moderno, especialmente na cor azul vibrante. A conectividade com outros produtos da Apple é destacada como perfeita, tornandoo uma excelente escolha para quem já está no ecossistema da marca. Além disso, o HomePod Mini é apreciado por sua funcionalidade excepcional e integração prática com acessórios conectados ao HomeKit.",5,MLB44895620,20 nov. 2025
"O produto é muito bom. Tem qualidade muito boa de som. Claro que não tem um som de home theater. É perfeito se você já está no mundo apple. Você precisa ter pelo menos um iphone ou ipad para poder usar, e melhor ainda se tem uma apple tv. O aúdio da siri é muito bom. Só que pra usar, vc precisa saber pelo menos um pouco de inglês. Eu chego em casa, peço pra siri tocar algo e funciona muito bem. Fácil e prático de usar.",5,MLB44895620,25 nov. 2021
"A central e os sensores de abertura vieram bons, mas os sensores presenciais vieram com defeito.",3,MLB55828702,31 out. 2025
Ótimo atendeu a espectativas ótimo.,5,MLB55828702,11 nov. 2025
Excelente sistema.,5,MLB55828702,22 set. 2025
Funciona muito bem.,5,MLB27613378,04 out. 2025
Funciona.,5,MLB27613378,07 out. 2025
"Muito bom, recomendo.",5,MLB27613378,08 out. 2025
Produto de ótima qualidade muito bom.,5,MLB27613378,08 out. 2025
Ok.,5,MLB27613378,23 out. 2025
Um pouco difícil a instalação.,5,MLB27613378,23 out. 2025
Produto de boa qualidade.,5,MLB27613378,26 out. 2025
Muito bom.,5,MLB27613378,03 nov. 2025
Otimo.,5,MLB27613378,23 nov. 2025
Perfeito para quem tem pessoas idosas e crianças.,5,MLB27613378,25 nov. 2025
Top funciona perfeitamente e sincroniza com o aplicativo para alarmes.,5,MLB27613378,11 out. 2025
Testado e aprovado… acionou o aviso sonoro em poucos segundos….,5,MLB27613378,18 out. 2025
Avaliação 4 de 5,sensibilidade,MLB27613378,É útil
Produto conforme anúncio. Recomendo.,5,MLB25192467,07 out. 2025
Top.,5,MLB25192467,25 out. 2025
Perfeito.,5,MLB22764932,01 nov. 2025
"Ótimo produto, com muita qualidade.",5,MLB22764932,10 nov. 2025
Veio tudo certo 👍.,5,MLB22764932,12 nov. 2025
Achei muito fraco.,5,MLB22764932,14 nov. 2025
Maravilhosos.,5,MLB22764932,21 nov. 2025
"Material muito bom, super indico.",5,MLB22764932,26 nov. 2025
Muito bom!!!.,5,MLB22764932,30 nov. 2025
Excelente produto. Fácil de configurar e de instalar.,5,MLB22764932,17 set. 2025
"Fácil de configurar e funciona perfeitamente tanto com o app da xelpon, como automações com a akexa. Ótimo produto.",5,MLB22764932,03 out. 2025
"Produto muito bom, já estou utilizando a um tempinho e como o anúncio.",5,MLB22764932,04 out. 2025
"Muito bom, cumpriu a função que queria de automação via alexa.",5,MLB22764932,10 out. 2025
Bom gostei.,5,MLB22764932,27 nov. 2025
"Adquiri 3 sensores smart da xelpon. 100% funcionais. Fácil programação e configuração junto a rede wifi 2. 4gh. Instalação com fita dupla face que acompanha o sensor. Aplicativo tuya instalado no smartphone. Após ""abrir"" a porta ou janela existe um pequeno ""delay"" de 4 a 5 segundos para o alarme tocar no aplicativo tuya instalado no smartphone. Em resumo, ótimo produto para minha necessidade. Recomendo. Obg.",5,MLB22764932,29 nov. 2025
"O sensor é elogiado pela sua alta qualidade e integração perfeita com o aplicativo, oferecendo notificações precisas de abertura e fechamento. Destacase pela facilidade de instalação e configuração, além de ser considerado um produto com ótimo custobenefício. A performance e a funcionalidade são consistentemente bem avaliadas.",5,MLB22764932,20 nov. 2025
Muito bom funcionou direitinho.,5,MLB22764932,17 jul. 2025
Ótimo produto.,5,MLB22868470,02 abr. 2024
Produto com o propósito conforme a descrição. Fácil de instalar e configurar pelo app da weg e integra com alexa. Prático. Observei apenas a demora em retornar por aviso no celular a abertura e fechamento da porta.,5,MLB22868470,06 set. 2024
"Delei na notificação, mas funciona bem.",4,MLB22868470,08 dez. 2024
Bateria dura bastante.,5,MLB22868470,14 mar. 2025
